Year,Reg,Group,Sex,PopD5a0,PopD5a1,PopD5a5,PopD5a10,PopD5a15,PopD5a20,PopD5a25,PopD5a30,PopD5a35,PopD5a40,PopD5a45,PopD5a50,PopD5a55,PopD5a60,PopD5a65,PopD5a70,PopD5a75,PopD5a80,PopD5a85
2012,1104,R,B,10594,37260,40368,37004,31656,40967,50787,47512,43836,39898,45995,58975,55713,40959,16345,24836,16902,12223,5738
2012,1104,R,M,5427,19193,20662,18767,16602,22084,27181,24945,22638,20229,22936,28960,26465,18816,6829,8980,5432,3413,926
2012,1104,R,F,5167,18067,19706,18237,15055,18883,23606,22567,21198,19669,23059,30016,29248,22143,9517,15856,11471,8810,4813
2012,1125,T,B,37533,138064,143040,127763,137422,199601,214924,194373,178277,152929,151913,182334,168883,138388,61503,88208,54997,35459,18486
2012,1125,T,M,19153,70580,73489,65603,69647,100131,107953,95394,85334,73000,71213,81951,72116,56156,22416,28221,15724,8541,3455
2012,1125,T,F,18380,67484,69551,62160,67776,99470,106971,98979,92943,79930,80700,100383,96768,82232,39088,59988,39273,26918,15032
2012,1125,U,B,27603,103792,109018,96460,107968,162306,174267,158577,145088,122398,118245,141044,132008,111751,51264,72775,44102,28285,15435
2012,1125,U,M,14085,52990,55909,49564,54125,80250,86936,77493,68841,57992,54520,61691,54507,43878,18159,22769,12262,6528,2909
2012,1125,U,F,13518,50802,53109,46897,53844,82056,87332,81085,76247,64406,63725,79353,77501,67873,33106,50006,31840,21757,12526
2012,1125,R,B,9930,34272,34023,31303,29454,37295,40657,35796,33189,30531,33668,41290,36875,26637,10239,15433,10896,7174,3052
2012,1125,R,M,5068,17590,17580,16040,15522,19881,21017,17902,16493,15008,16694,20260,17609,12278,4257,5452,3462,2013,546
2012,1125,R,F,4863,16682,16443,15264,13932,17414,19640,17894,16696,15524,16975,21030,19267,14359,5982,9982,7434,5161,2506
2012,1132,T,B,36215,141734,153505,131025,138039,199457,241500,223556,202376,170957,170691,226695,210766,170692,75921,103209,71583,50338,26675
2012,1132,T,M,18620,72629,78448,67026,70085,98112,120527,109291,96463,81606,79872,102780,90871,69898,28464,33652,21284,13044,5005
2012,1132,T,F,17596,69106,75057,63999,67955,101345,120973,114266,105913,89351,90819,123915,119896,100795,47457,69557,50300,37294,21670
2012,1132,U,B,30231,119358,130004,109879,117875,172327,209566,194728,175983,147628,144536,190477,178069,146035,65572,88546,61296,42780,22970
2012,1132,U,M,15568,61292,66481,56174,59620,83947,103821,94453,83208,70013,66873,84999,75249,58685,24200,28360,17901,10933,4383
2012,1132,U,F,14664,58066,63523,53705,58255,88380,105745,100276,92775,77615,77664,105478,102820,87350,41372,60187,43396,31847,18587
2012,1132,R,B,5984,22376,23501,21146,20165,27131,31934,28828,26394,23330,26155,36218,32697,24658,10349,14663,10287,7558,3705
2012,1132,R,M,3052,11337,11968,10852,10465,14165,16706,14838,13256,11593,13000,17782,15622,11213,4264,5293,3383,2111,622
2012,1132,R,F,2932,11040,11534,10294,9700,12966,15228,13990,13138,11737,13156,18437,17076,13445,6086,9371,6904,5447,3083
2012,1150,T,B,36010,125157,133284,113847,132404,224593,246968,222358,200082,170653,173527,215525,201154,162875,77479,108443,74066,52016,29995
2012,1150,T,M,18413,64069,68384,58647,67104,115151,125158,110369,98201,83708,82909,98548,87962,67376,29600,36522,22702,13456,5618
2012,1150,T,F,17597,61088,64901,55200,65301,109442,121810,111990,101881,86945,90618,116977,113192,95499,47880,71921,51365,38561,24378
2012,1150,U,B,26952,93855,98655,82511,103201,189241,201719,180005,159649,134004,131440,158552,150731,125726,61780,83496,55938,38935,23699
2012,1150,U,M,13846,48150,50630,42574,51806,96480,101665,88655,77809,65283,62007,70608,63936,50491,23110,27567,16580,9848,4606
2012,1150,U,F,13106,45706,48026,39938,51395,92761,100054,91351,81840,68721,69434,87945,86795,75235,38671,55929,39358,29087,19094
2012,1150,R,B,9058,31302,34629,31336,29204,35353,45249,42353,40433,36649,42087,56973,50423,37149,15699,24947,18129,13082,6296
2012,1150,R,M,4568,15920,17754,16073,15298,18672,23493,21714,20393,18425,20903,27941,24026,16885,6490,8955,6122,3608,1012
2012,1150,R,F,4491,15383,16875,15263,13906,16681,21756,20639,20041,18224,21185,29032,26398,20264,9209,15993,12007,9474,5284
2012,1152,T,B,27585,97210,102217,86663,105450,154814,176433,156092,141399,123578,136577,166663,144724,114407,51776,75490,53070,36346,20047
2012,1152,T,M,14207,50162,52434,44346,54298,77088,88227,76922,68183,59200,64032,76029,63710,47276,19588,25256,15939,9441,3677
2012,1152,T,F,13378,47048,49784,42318,51152,77726,88207,79170,73217,64378,72545,90634,81014,67131,32189,50234,37132,26905,16370
2012,1152,U,B,18177,65299,68281,56709,73295,120811,134148,116926,104304,89159,95444,115455,101321,83209,38798,54329,37416,25772,15016
2012,1152,U,M,9398,33602,34951,29031,37484,59684,66450,57437,49980,42029,43702,51005,43161,33174,14358,17674,10712,6547,2901
2012,1152,U,F,8780,31697,33330,27678,35811,61128,67698,59490,54324,47130,51742,64450,58160,50036,24440,36655,26705,19225,12116
2012,1152,R,B,9408,31911,33937,29955,32156,34003,42286,39166,37095,34419,41133,51208,43403,31198,12978,21161,15654,10575,5031
2012,1152,R,M,4810,16560,17483,15315,16814,17405,21777,19486,18203,17171,20330,25025,20549,14103,5230,7582,5227,2895,777
2012,1152,R,F,4598,15351,16454,14640,15342,16598,20509,19680,18893,17248,20803,26184,22855,17096,7749,13579,10427,7680,4254
2012,1169,T,B,13943,53142,56176,49587,57197,102022,101983,88082,76427,66661,65563,80937,75010,61400,27659,35388,23310,16450,9273
2012,1169,T,M,7091,27052,28932,25242,29171,50574,51445,43733,37629,32596,31219,37420,32796,25867,11044,12471,7096,4375,1792
2012,1169,T,F,6852,26091,27244,24345,28027,51448,50538,44349,38799,34066,34344,43517,42214,35533,16615,22917,16214,12075,7481
2012,1169,U,B,9230,36043,37397,32758,42645,83158,76554,65038,55456,48256,44911,52507,48530,41691,19979,24762,15798,10817,6324
2012,1169,U,M,4689,18448,19269,16615,21508,40661,38253,32165,27135,23509,21199,23755,20442,16929,7828,8656,4734,2761,1262
2012,1169,U,F,4542,17596,18128,16144,21137,42497,38301,32873,28321,24748,23713,28752,28088,24762,12151,16106,11064,8057,5062
2012,1169,R,B,4713,17099,18779,16829,14553,18864,25430,23044,20971,18405,20652,28431,26480,19710,7680,10626,7512,5633,2949
2012,1169,R,M,2403,8604,9664,8628,7663,9913,13193,11568,10494,9087,10020,13665,12355,8939,3216,3815,2362,1615,530
2012,1169,R,F,2310,8495,9116,8201,6890,8951,12237,11476,10478,9318,10632,14766,14126,10771,4464,6811,5150,4019,2419
2012,3600,T,B,81339,307564,350236,311867,338328,536467,558291,514567,485890,432095,418030,472751,443271,375221,187333,210534,117759,70085,35229
2012,3600,T,M,41479,157251,179480,161378,173350,296090,288832,260075,241793,214798,203310,221841,195728,157162,73608,70784,34712,17301,7107
2012,3600,T,F,39861,150314,170756,150490,164978,240377,269459,254492,244098,217297,214720,250910,247543,218059,113725,139750,83047,52785,28122
2012,3600,U,B,58582,218177,249155,219050,252782,407518,427849,399999,378437,332983,313410,349022,328133,285785,144975,162574,89262,53881,27926
2012,3600,U,M,29848,111529,127648,113064,127518,215758,218104,200106,186785,164550,151582,161242,142061,117061,56024,53905,25607,12887,5621
2012,3600,U,F,28734,106648,121507,105986,125265,191760,209745,199893,191652,168433,161828,187781,186072,168724,88952,108669,63656,40995,22305
2012,3600,R,B,22758,89387,101081,92818,85546,128949,130442,114568,107454,99112,104621,123729,115139,89437,42358,47960,28497,16204,7303
2012,3600,R,M,11631,45722,51832,48314,45832,80332,70728,59969,55008,50248,51728,60600,53668,40102,17584,16879,9105,4414,1487
2012,3600,R,F,11127,43666,49249,44504,39714,48617,59714,54599,52446,48864,52893,63130,61471,49335,24774,31081,19392,11790,5817
2012,1198,T,B,16593,63277,69383,64012,68385,84637,87817,74565,67781,62620,66184,74339,59536,40511,18024,17451,11870,6552,2836
2012,1198,T,M,8455,32246,35344,32752,34970,43019,44656,37495,33625,30842,31827,34972,26661,17276,7084,6172,3908,1843,715
2012,1198,T,F,8139,31031,34039,31261,33415,41618,43161,37070,34156,31778,34358,39367,32875,23235,10940,11280,7962,4709,2121
2012,1198,U,B,9857,36888,41029,36742,41530,57094,59081,53270,49002,42377,42010,48004,38601,27208,11722,11753,7232,3888,1838
2012,1198,U,M,5026,18736,20873,18847,20684,28618,30134,26726,24290,20927,20148,22351,17062,11316,4443,4005,2144,941,400
2012,1198,U,F,4831,18152,20156,17896,20846,28476,28948,26544,24712,21450,21862,25653,21539,15892,7279,7749,5088,2948,1439
2012,1198,R,B,6737,26389,28355,27270,26855,27543,28736,21295,18779,20243,24175,26335,20935,13303,6302,5698,4638,2664,998
2012,1198,R,M,3429,13510,14471,13905,14286,14401,14523,10769,9335,9916,11679,12622,9599,5961,2641,2167,1764,902,316
2012,1198,R,F,3308,12879,13884,13365,12569,13143,14214,10526,9444,10328,12496,13714,11336,7343,3661,3531,2874,1762,683
2012,1130,T,B,3911,14938,17489,15772,15306,24849,30080,27498,27063,24223,23334,25243,22105,19155,9744,9485,4358,2115,851
2012,1130,T,M,1979,7679,8949,8098,7935,14238,16189,14516,14055,12656,11911,12433,10203,8113,3832,3184,1175,429,149
2012,1130,T,F,1932,7259,8540,7674,7371,10611,13892,12982,13008,11567,11423,12810,11902,11042,5913,6302,3184,1687,702
2012,1130,U,B,3028,11406,13272,11903,11763,20046,24128,21997,21570,18987,17865,18834,16191,14301,7419,7342,3350,1659,674
2012,1130,U,M,1542,5890,6777,6122,6071,11459,12923,11513,11116,9841,9041,9189,7348,5954,2845,2434,871,335,117
2012,1130,U,F,1486,5516,6495,5781,5692,8587,11205,10484,10454,9146,8824,9645,8844,8347,4574,4908,2479,1325,557
2012,1130,R,B,883,3532,4218,3869,3543,4803,5952,5501,5493,5236,5469,6410,5914,4854,2326,2144,1009,456,177
2012,1130,R,M,438,1789,2173,1976,1864,2779,3266,3003,2939,2815,2870,3245,2856,2159,987,750,304,94,32
2012,1130,R,F,446,1743,2045,1893,1679,2024,2687,2498,2554,2421,2600,3165,3058,2695,1339,1394,705,362,145
2012,1105,T,B,22701,83590,96862,87450,97827,168238,167871,159006,152506,137991,131259,146087,139314,125306,68324,79494,42858,25932,13232
2012,1105,T,M,11518,42819,49676,45479,50395,95152,87418,80460,76222,69474,64223,68540,61449,52365,26820,26784,12885,6651,2771
2012,1105,T,F,11183,40771,47187,41971,47432,73086,80454,78546,76285,68518,67036,77547,77865,72941,41504,52710,29974,19282,10461
2012,1105,U,B,17082,61962,71035,63720,76215,129856,131245,124590,119253,108381,101315,110391,104293,95563,53206,61088,32529,19843,10280
2012,1105,U,M,8674,31775,36376,33049,38985,69692,67011,62209,58980,54201,49388,51038,45136,39135,20499,20370,9673,5036,2198
2012,1105,U,F,8409,30187,34659,30671,37230,60164,64234,62381,60273,54180,51927,59353,59157,56428,32707,40718,22856,14807,8083
2012,1105,R,B,5619,21628,25828,23731,21612,38382,36627,34416,33254,29610,29944,35696,35021,29743,15118,18406,10330,6090,2952
2012,1105,R,M,2845,11044,13300,12431,11410,25460,20407,18251,17242,15273,14836,17502,16313,13230,6321,6414,3212,1615,574
2012,1105,R,F,2774,10584,12528,11300,10202,12922,16220,16165,16012,14338,15109,18194,18708,16513,8797,11992,7118,4475,2378
2012,1108,T,B,16980,61768,68285,58776,69125,126989,123419,111657,103856,91402,86541,95329,93572,84440,43727,50442,28134,17270,9310
2012,1108,T,M,8762,31740,35120,30686,35402,72018,63964,56457,51167,44437,41450,44016,40418,34601,16949,16890,8030,4085,1797
2012,1108,T,F,8218,30029,33166,28090,33723,54971,59455,55200,52690,46965,45091,51314,53155,49840,26778,33553,20105,13185,7513
2012,1108,U,B,13795,48162,53359,45793,57145,102396,101203,91776,85922,76111,71141,77113,76110,71126,37706,43614,24241,15087,8262
2012,1108,U,M,7081,24706,27513,23720,28901,55133,51633,46024,42093,36845,33823,35117,32232,28601,14495,14478,6893,3526,1630
2012,1108,U,F,6715,23456,25846,22073,28244,47263,49570,45752,43830,39266,37318,41997,43879,42525,23211,29136,17348,11561,6632
2012,1108,R,B,3185,13607,14927,12983,11980,24594,22216,19882,17934,15292,15400,18216,17462,13315,6022,6828,3893,2184,1048
2012,1108,R,M,1682,7034,7607,6967,6501,16886,12331,10433,9074,7593,7627,8899,8186,6000,2454,2412,1137,560,167
2012,1108,R,F,1503,6573,7320,6017,5479,7708,9886,9449,8860,7699,7773,9317,9276,7315,3568,4417,2757,1624,882
2012,1110,T,B,11351,42436,48810,42510,44630,65930,71895,66975,63173,54358,51548,61533,59563,49802,23240,28423,16923,9916,4883
2012,1110,T,M,5828,21611,25059,21936,22630,35086,36436,33254,30912,26672,24633,28453,26254,21179,9142,9577,5018,2438,1039
2012,1110,T,F,5523,20826,23752,20574,22000,30844,35460,33721,32261,27686,26915,33081,33309,28624,14098,18846,11905,7479,3844
2012,1110,U,B,7108,27259,31920,27200,31712,46922,49717,46558,43637,36616,33452,39146,38495,33156,15553,18734,11184,6705,3552
2012,1110,U,M,3632,13812,16415,13989,15601,23844,24387,22535,20913,17559,15686,17452,16371,13585,6026,6197,3169,1579,759
2012,1110,U,F,3476,13447,15505,13211,16112,23078,25330,24023,22724,19058,17767,21694,22124,19571,9528,12537,8015,5127,2793
2012,1110,R,B,4244,15178,16890,15310,12918,19008,22178,20417,19537,17742,18096,22388,21068,16646,7687,9689,5740,3211,1332
2012,1110,R,M,2197,7799,8644,7947,7030,11242,12049,10720,9999,9113,8948,11001,9884,7594,3116,3380,1850,859,280
2012,1110,R,F,2047,7379,8247,7363,5888,7766,10130,9698,9538,8629,9149,11387,11185,9053,4571,6309,3890,2352,1052
2012,1144,T,B,1869,6997,8489,7621,7350,10296,13577,13933,13145,11497,11399,13803,12763,9955,3917,3709,1508,868,480
2012,1144,T,M,965,3571,4412,3990,3671,5166,7050,7073,6783,5973,5769,6537,5878,4278,1550,1197,372,141,49
2012,1144,T,F,905,3426,4077,3632,3679,5130,6527,6860,6362,5524,5630,7266,6885,5677,2367,2512,1136,727,432
2012,1144,U,B,1765,6718,8183,7323,7072,9966,13103,13474,12622,11028,10857,13076,11991,9396,3702,3542,1434,833,465
2012,1144,U,M,906,3429,4255,3826,3528,4965,6756,6809,6473,5710,5443,6153,5480,4018,1452,1134,346,135,47
2012,1144,U,F,859,3289,3929,3497,3544,5002,6347,6666,6150,5318,5414,6924,6512,5379,2250,2409,1088,698,419
2012,1144,R,B,105,280,306,299,278,330,474,459,523,469,542,727,772,559,216,167,74,35,15
2012,1144,R,M,59,143,158,164,143,201,295,265,311,263,326,385,399,260,99,64,26,6,2
2012,1144,R,F,46,137,148,135,135,129,180,195,212,206,217,343,374,299,117,103,48,29,13
2012,1164,T,B,4981,22357,26774,23562,23108,37463,43420,42131,40724,34767,33035,39501,40519,33382,14514,15022,8576,5251,2604
2012,1164,T,M,2498,11426,13717,12217,11862,21554,22562,21342,20257,17347,16307,18845,17777,13960,5909,4786,2329,1166,391
2012,1164,T,F,2483,10931,13057,11346,11246,15909,20859,20790,20467,17421,16728,20656,22742,19422,8605,10236,6247,4085,2213
2012,1164,U,B,4014,18044,21442,18847,19056,29975,35910,35115,33925,28808,26660,30849,31165,25946,11483,11790,6748,4214,2088
2012,1164,U,M,2007,9256,10912,9718,9625,16529,18390,17682,16796,14318,13162,14544,13486,10652,4640,3733,1817,920,326
2012,1164,U,F,2007,8788,10531,9129,9432,13446,17520,17433,17130,14490,13498,16305,17679,15294,6843,8057,4932,3294,1762
2012,1164,R,B,967,4313,5332,4715,4052,7488,7511,7016,6799,5960,6375,8652,9354,7436,3032,3232,1828,1038,517
2012,1164,R,M,491,2170,2806,2499,2237,5026,4172,3660,3462,3029,3145,4301,4291,3308,1270,1054,513,246,65
2012,1164,R,F,476,2143,2526,2217,1815,2463,3339,3357,3338,2931,3230,4351,5063,4129,1762,2179,1315,792,452
2012,1199,T,B,2270,9356,10451,8883,9634,14878,15497,14168,13368,11228,10485,12229,12251,10600,5061,5960,3359,2121,1017
2012,1199,T,M,1126,4699,5304,4559,5005,8223,8059,7063,6554,5384,4989,5645,5339,4407,1988,1974,937,537,195
2012,1199,T,F,1144,4657,5147,4325,4629,6655,7438,7105,6814,5844,5497,6584,6912,6194,3074,3987,2422,1585,822
2012,1199,U,B,1529,6028,6876,5712,6572,9361,10289,9900,9449,7877,7201,8300,8610,7552,3684,4377,2447,1627,764
2012,1199,U,M,774,3066,3489,2882,3277,4530,5176,4856,4529,3743,3383,3721,3652,3056,1409,1423,663,412,145
2012,1199,U,F,756,2962,3387,2831,3295,4831,5113,5044,4920,4134,3818,4579,4958,4496,2276,2955,1784,1215,619
2012,1199,R,B,741,3328,3576,3171,3062,5517,5208,4268,3920,3352,3284,3929,3642,3049,1377,1583,913,495,254
2012,1199,R,M,353,1633,1815,1677,1728,3693,2884,2207,2026,1642,1606,1924,1688,1351,579,551,274,125,50
2012,1199,R,F,389,1695,1761,1494,1334,1824,2325,2061,1894,1710,1679,2006,1954,1698,798,1032,639,370,204
2012,1177,T,B,685,2848,3694,3283,2966,3190,4716,4636,4276,4010,4248,4689,3651,2072,783,549,174,61,17
2012,1177,T,M,349,1462,1901,1663,1482,1636,2500,2417,2220,2015,2204,2402,1751,986,335,222,60,13,3
2012,1177,T,F,336,1386,1793,1620,1484,1554,2216,2220,2056,1995,2044,2287,1900,1086,448,328,114,48,15
2012,1177,U,B,406,1713,2042,1812,1718,1905,3175,3321,3058,2801,2911,3311,2678,1539,503,336,99,27,5
2012,1177,U,M,209,861,1040,914,848,991,1696,1754,1597,1409,1510,1679,1296,746,217,133,32,6,0
2012,1177,U,F,197,852,1002,898,871,915,1479,1567,1462,1392,1401,1632,1382,793,286,203,67,22,5
2012,1177,R,B,279,1135,1652,1471,1248,1285,1541,1316,1218,1210,1337,1378,973,533,280,214,75,34,13
2012,1177,R,M,140,601,861,749,635,646,804,663,623,606,694,723,455,240,118,89,28,8,3
2012,1177,R,F,139,534,792,722,614,640,737,653,595,604,643,655,519,293,162,125,47,26,10
2012,643,T,B,1828850,6702732,7360269,6677476,7408778,11220166,12466202,11262755,10433202,9468365,9792395,11514136,10328251,8558240,4182730,5952348,3873785,2780431,1567336
2012,643,T,M,941094,3438351,3770739,3425806,3779472,5692748,6263573,5593032,5094084,4598308,4635184,5285828,4501014,3541476,1609955,1989934,1176634,717229,301990
2012,643,T,F,887756,3264381,3589531,3251670,3629306,5527419,6202629,5669723,5339118,4870057,5157211,6228309,5827238,5016765,2572775,3962415,2697151,2063203,1265346
2012,643,U,B,1295845,4720432,5206195,4652797,5398214,8605029,9552206,8695508,7972863,7078299,7111788,8347216,7599093,6454399,3216040,4330140,2756812,1957161,1158351
2012,643,U,M,667616,2423412,2667382,2386398,2733184,4308709,4744288,4278339,3857453,3399501,3299436,3724597,3214572,2602942,1222340,1431751,822363,498656,233469
2012,643,U,F,628229,2297020,2538813,2266399,2665031,4296320,4807918,4417169,4115410,3678799,3812352,4622619,4384521,3851457,1993700,2898389,1934449,1458505,924882
2012,643,R,B,533006,1982301,2154075,2024679,2010564,2615138,2913996,2567247,2460339,2390066,2680607,3166920,2729159,2103842,966691,1622209,1116973,823271,408985
2012,643,R,M,273478,1014940,1103357,1039409,1046288,1384039,1519285,1314694,1236631,1198807,1335749,1561231,1286442,938534,387616,558183,354271,218573,68521
2012,643,R,F,259528,967361,1050718,985271,964276,1231099,1394711,1252554,1223708,1191259,1344859,1605690,1442717,1165308,579075,1064026,762702,604698,340464
2012,4000,T,B,170446,630616,709119,640729,744232,1083014,1178153,1065152,985657,905591,935058,1089827,989805,855084,426014,674402,402908,280401,159633
2012,4000,T,M,87746,324854,364539,330275,381296,547174,590936,530477,481659,440295,443632,504595,436900,361532,166853,233747,132366,80725,35329
