date,region,"The number of accounts opened by institutions of the banking system, per 1 resident, units.",Total number of banking system institutions,institutions of the Bank of Russia,credit institutions,branches of credit organizations,Number of bank institutions per 1 million inhabitants,payments orders with internet,payment requirements with internet,collection orders,volume orders in electronic form with internet,volume payment requirements,volume collection orders,"The number of accounts opened by institutions of the banking system, per 1 resident, units._normalized",Total number of banking system institutions_normalized,institutions of the Bank of Russia_normalized,credit institutions_normalized,branches of credit organizations_normalized,Number of bank institutions per 1 million inhabitants_normalized,payments orders with internet_normalized,payment requirements with internet_normalized,collection orders_normalized,volume orders in electronic form with internet_normalized,volume payment requirements_normalized,volume collection orders_normalized,geometric_mean
2018-01-01,Yaroslavl region,3.8,298.0,1,5,7,234.0,2407.8,40.6,61.0,305.6,0.2,0.8,0.48259112893156586,0.5341434949988022,0.0,0.28490799244800724,0.43034080687200627,0.7358247807776825,0.6689828742072894,0.6435617456843338,0.5303844287717717,0.5190688771162307,0.0,0.0,0.5195106142588601
2018-01-01,Moscow and Moscow region,15.9,4908.0,8,284,89,253.0,113466.7,315.8,1490.9,61335.8,74.1,29.5,0.9999999963850881,0.9999999983371344,0.9030899830698735,0.9999999982297672,0.9926683398220225,0.7619689648146915,0.9999999991408391,0.9999999982624135,0.9427656698064085,0.9999999990928979,0.938403002564381,0.999999997045258,0.9588973868146181
2018-01-01,St. Petersburg,7.6,1346.0,3,30,92,259.0,29047.6,116.4,301.4,6635.2,5.6,5.1,0.7331577305005985,0.7848702058701859,0.4771212526475512,0.6020911465066914,0.9999999977884857,0.7698182684301574,0.8829330216043775,0.8265755597102304,0.736501989513104,0.7982628008499664,0.37549206015278075,0.48139854099025914,0.6805486523884678
2018-04-01,Altai region,3.9,668.0,3,2,4,280.0,2148.9,46.0,76.6,299.0,0.6,0.4,0.46948608231357875,0.6757000505115697,0.4771212526475512,0.12348679135547166,0.30807844322387945,0.8066262801224333,0.6517775765273642,0.6447339630762915,0.5542183765656684,0.5132248121572905,0.0,0.0,0.4725446112949391
2018-04-01,Amurskaya Oblast,5.0,204.0,2,2,6,252.0,1082.2,15.6,28.7,164.5,0.2,0.2,0.5616502992361906,0.47629277996565633,0.30102999435662453,0.12348679135547166,0.39818561150714005,0.7708679560615309,0.5935069893095108,0.46263378592114496,0.4288146699882603,0.45942746123725914,0.0,0.0,0.41858008261995183
2018-04-01,Arkhangelsk region,3.8,250.0,4,0,7,211.0,1209.6,18.9,39.4,185.4,0.1,0.4,0.45985073953714195,0.5104765149055307,0.6020599887132491,0.0,0.432442766982201,0.7106021185363871,0.6029611115643946,0.49494776812317726,0.46929191408601795,0.4701957980215157,0.0,0.0,0.5216426784337315
2018-04-01,Astrakhan region,3.9,210.0,1,3,2,206.0,579.3,11.8,20.8,82.1,0.2,0.3,0.46948608231357875,0.48116588793356957,0.0,0.19572193363280002,0.15403922161193973,0.7024628752959543,0.540420685430697,0.4156219993994853,0.3876890818603879,0.3968573903718539,0.0,0.0,0.3800299360277009
2018-04-01,Belgorod region,3.9,409.0,2,2,6,264.0,1669.8,38.6,52.1,459.0,0.2,0.2,0.46948608231357875,0.5932295980945393,0.30102999435662453,0.12348679135547166,0.39818561150714005,0.7866563924032164,0.6303493830487217,0.6151988589180479,0.5049827447541253,0.5518133110630722,0.0,0.0,0.45129570603873226
2018-04-01,Bryansk region,3.7,188.0,1,0,3,152.0,768.6,12.4,29.2,172.5,0.1,0.2,0.4499584242251531,0.4625618491356432,0.0,0.0,0.24414638989520038,0.5992897385246434,0.5644396053972128,0.4239740044858253,0.4310209662785628,0.4637028014034352,0.0,0.0,0.44199313229208764
2018-04-01,Vladimir region,3.9,321.0,1,1,4,228.0,1246.9,15.4,46.0,170.6,0.2,0.4,0.46948608231357875,0.5525008005644821,0.0,0.0,0.30807844322387945,0.7369006133442721,0.6055410301046903,0.4604608837149834,0.4890759343814167,0.4627056380455382,0.0,0.0,0.4968844528622464
2018-04-01,Volgograd region,3.7,541.0,3,4,13,212.0,2249.5,36.0,114.1,262.0,0.4,1.2,0.4499584242251531,0.6402507850085087,0.4771212526475512,0.24697358271094333,0.5700128538043594,0.7122068032138938,0.6556640844338719,0.6034559332374219,0.6051205290765392,0.5013316113345916,0.0,0.052189203732991366,0.4271305640673942
2018-04-01,Vologda Region,3.9,308.0,3,3,5,259.0,1597.7,38.8,157.9,257.4,0.7,0.6,0.46948608231357875,0.5455508891249056,0.4771212526475512,0.19572193363280002,0.3576679963753434,0.7801668987616287,0.6265999058308129,0.6160691326094854,0.6466219998337779,0.4997368480431179,0.0,0.0,0.49208547677975306
2018-04-01,Voronezh region,6.0,626.0,2,1,13,269.0,8262.9,56.1,66.6,1460.0,0.5,0.4,0.6292806283846305,0.6647833270984704,0.30102999435662453,0.0,0.5700128538043594,0.7930241247309102,0.7661865161142023,0.6781599432736148,0.536348315707519,0.6559935776885286,0.0,0.0,0.602146338314581
2018-04-01,Jewish Autonomous Region,3.2,45.0,1,0,2,267.0,99.0,1.4,5.2,9.4,0.0,0.0,0.3961046326885233,0.22220097359831187,0.0,0.0,0.15403922161193973,0.79049135046119,0.390343900396665,0.056661111897518025,0.21060192749431542,0.20173654814262976,0.0,0.0,0.23734657374330667
2018-04-01,Zabaykalsky Krai,3.5,220.0,1,1,3,202.0,709.5,11.8,43.4,78.1,0.1,0.2,0.4293453525159372,0.48898638885605483,0.0,0.0,0.24414638989520038,0.695807952720199,0.5576429412516187,0.4156219993994853,0.48164369112691835,0.3923604539738602,0.0,0.0,0.4458755253776916
2018-04-01,Ivanovo region,3.4,221.0,1,5,2,213.0,1200.8,16.9,31.6,145.4,0.1,0.2,0.41859272021938365,0.48974879584733594,0.0,0.2867274501957635,0.15403922161193973,0.7138039364061574,0.6023408483393945,0.47611278455001615,0.441111054921074,0.44831547765719365,0.0,0.0,0.4151800624510386
2018-04-01,Irkutsk region,4.5,522.0,3,6,9,216.0,2525.7,35.5,93.7,576.5,0.5,0.5,0.5225678863910607,0.6342405520292788,0.4771212526475512,0.3192087249882717,0.48829277979040075,0.718550729545925,0.6655018773405662,0.6011006838726767,0.5799584066881401,0.5723339653496707,0.0,0.0,0.5459314139331717
2018-04-01,Kabardino-Balkar Republic,2.8,104.0,2,4,3,121.0,206.6,2.6,33.3,33.1,0.1,0.1,0.34657251924210347,0.36303187635846396,0.30102999435662453,0.24697358271094333,0.24414638989520038,0.5218782414463231,0.4528367711606026,0.16090581930243403,0.44780473852448277,0.31507150072900414,0.0,0.0,0.32271785150735577
2018-04-01,Kaliningrad region,3.9,210.0,2,1,10,217.0,1733.1,16.6,34.2,280.4,0.1,0.2,0.46948608231357875,0.48116588793356957,0.30102999435662453,0.0,0.5117072179872831,0.7201183543977768,0.633510096851744,0.4730966277800986,0.4512113772010595,0.5074423513702697,0.0,0.0,0.49297485266478075
2018-04-01,Kaluga region,4.4,222.0,1,3,4,220.0,1511.2,108.7,43.5,219.1,0.4,0.5,0.5142318088316868,0.4905077608088787,0.0,0.19572193363280002,0.30807844322387945,0.7247782469668411,0.6218716386411631,0.7895475328262951,0.4819376875275869,0.4852323483895403,0.0,0.0,0.47647126705394016
2018-04-01,Kamchatka Krai,4.6,116.0,8,2,4,366.0,430.4,1.7,17.8,69.3,0.2,0.2,0.5307207385378502,0.381389418846184,0.9030899830698735,0.12348679135547166,0.30807844322387945,0.8975298111418316,0.5151823213660942,0.0893565157450569,0.36779278337842186,0.38159751303836104,0.0,0.0,0.363545885690335
2018-04-01,Karachay-Cherkess Republic,2.8,42.0,1,3,3,90.0,94.9,1.3,17.6,21.8,0.0,0.1,0.34657251924210347,0.21060255068841285,0.0,0.19572193363280002,0.24414638989520038,0.42142523979264257,0.38675094905662766,0.044181508394815674,0.3663493626002368,0.2774718572282827,0.0,0.0,0.23909010383624701
2018-04-01,Kemerovo region,4.1,492.0,2,6,8,181.0,2116.2,42.3,85.4,557.7,0.7,0.6,0.4880369397315997,0.6242902840211625,0.30102999435662453,0.3192087249882717,0.4621176648358191,0.6585528669079983,0.6504749869644608,0.6306130997490117,0.5681101269390789,0.5693490159457838,0.0,0.0,0.509644298983307
2018-04-01,Kirov region,4.1,355.0,1,3,5,272.0,2507.1,14.5,79.6,232.0,0.3,0.5,0.4880369397315997,0.569425600594781,0.0,0.19572193363280002,0.3576679963753434,0.7967881948514062,0.6648739841124022,0.45032017315095363,0.5591258192068982,0.4903830251898803,0.0,0.0,0.4767550688824351
2018-04-01,Kostroma region,5.8,145.0,1,7,3,222.0,916.7,10.6,35.8,100.6,0.1,0.2,0.6167051922223544,0.4189021824401512,0.0,0.34667125152088374,0.24414638989520038,0.7278496722460228,0.5794081676233362,0.39756211113977513,0.45705200041470256,0.41515326321552537,0.0,0.0,0.44581176463809663
2018-04-01,Krasnodar region,4.6,1388.0,7,10,33,255.0,10579.2,76.0,246.9,2154.4,1.4,2.8,0.5307207385378502,0.7986444310788295,0.8450980363440426,0.4102142415512352,0.7770345436498223,0.774884454737381,0.7871782467672587,0.729285033607452,0.7037251398192721,0.6910230215468837,0.07322382154605163,0.2947266273698966,0.5336166392760565
2018-04-01,Krasnoyarsk region,5.4,631.0,3,2,16,221.0,5706.1,55.8,130.5,1774.3,1.1,1.4,0.5901982155395006,0.6661207283719857,0.4771212526475512,0.12348679135547166,0.6161568864477589,0.7263174340812738,0.7347355709925323,0.677257005000392,0.6222759370424088,0.6735471603020354,0.020741609077751744,0.09631454676182329,0.3572308718859152
2018-04-01,Kurgan region,3.7,296.0,1,2,4,340.0,670.7,34.0,25.5,80.0,0.1,0.3,0.4499584242251531,0.5388701244557235,0.0,0.12348679135547166,0.30807844322387945,0.8725209242346593,0.5528656172558083,0.5938305944130602,0.41371325389882757,0.39452452559074064,0.0,0.0,0.4227518610423241
2018-04-01,Kursk region,4.5,246.0,1,1,4,220.0,1006.7,16.4,39.4,170.3,0.2,0.1,0.5225678863910607,0.5077649971955677,0.0,0.0,0.30807844322387945,0.7247782469668411,0.5873637268256168,0.47105541994562716,0.46929191408601795,0.46254717669442663,0.0,0.0,0.4942040173960084
2018-04-01,Leningrad region,3.9510186005314436,339.0,4,1,3,191.0,196.1,0.0,0.4,46.9,0.0,0.0,0.47430713774307687,0.5616727361461276,0.6020599887132491,0.0,0.24414638989520038,0.6768040477313794,0.44840592504418364,0.0,0.0,0.3464463989926341,0.0,0.0,0.4562775067679379
2018-04-01,Lipetsk region,4.3,285.0,1,1,3,246.0,1187.7,22.2,32.6,311.7,0.1,0.2,0.5057040806143509,0.5325037355123167,0.0,0.0,0.24414638989520038,0.7626894837651648,0.6014090306416171,0.5220480531667385,0.44509085903819134,0.5169699465559775,0.0,0.0,0.4953092600500084
2018-04-01,Magadan Region,8.1,59.0,3,0,2,398.0,257.0,3.8,9.7,89.0,0.1,0.1,0.740601377961774,0.26773788496394585,0.4771212526475512,0.0,0.15403922161193973,0.9259770450305044,0.4713800887070253,0.22481095493944878,0.29024449547735226,0.40412285957036603,0.0,0.0,0.38063911706515907
2018-04-01,Murmansk region,4.6,194.0,3,2,4,253.0,814.5,10.3,34.5,115.6,0.1,0.2,0.5307207385378502,0.4678432401298421,0.4771212526475512,0.12348679135547166,0.30807844322387945,0.7722120773313651,0.569366878399106,0.39272739865850326,0.4523270295301661,0.4276663039420105,0.0,0.0,0.41473000411914357
2018-04-01,Nizhny Novgorod Region,5.6,848.0,3,7,40,259.0,15255.4,24.5,218.4,3547.3,2.6,1.8,0.603688423657947,0.7158099375290129,0.4771212526475512,0.34667125152088374,0.8197856612111626,0.7801668987616287,0.8182727430505049,0.5386488265929507,0.6880570014135576,0.7359198997016537,0.20794048340655247,0.16825283057877757,0.5160800841075871
2018-04-01,Novgorod region,3.9,168.0,2,2,4,272.0,825.3,8.0,27.1,87.7,0.1,0.2,0.46948608231357875,0.44365312433960236,0.30102999435662453,0.12348679135547166,0.30807844322387945,0.7967881948514062,0.5704858516451892,0.3501729327228551,0.42148699078176316,0.40279807998326894,0.0,0.0,0.3810043870245269
2018-04-01,Novosibirsk region,10.3,646.0,2,6,40,235.0,17001.6,171.3,199.4,3511.7,99.0,1.5,0.8297307410330333,0.6700702550540664,0.30102999435662453,0.3192087249882717,0.8197856612111626,0.7471637333321259,0.8274788354796994,0.8661388987229265,0.6764305703877599,0.7350117875501243,0.9999999978237782,0.1160636268457862,0.5767018628470226
2018-04-01,Omsk region,4.3,460.0,2,3,9,233.0,1543.9,55.9,84.5,206.7,0.3,0.4,0.5057040806143509,0.6129844816437041,0.30102999435662453,0.19572193363280002,0.48829277979040075,0.7442629449293312,0.62369016440326,0.6775585226897148,0.566756762405761,0.4799870785754322,0.0,0.0,0.4878141425085345
2018-04-01,Orenburg region,4.2,587.0,5,5,5,293.0,1233.3,23.3,56.7,181.3,0.2,0.7,0.4969756816643771,0.653969529506263,0.6989700013004305,0.2867274501957635,0.3576679963753434,0.8220288265112008,0.6046094137416792,0.530191940823626,0.5157908486145157,0.4681824445223793,0.0,0.0,0.5213128588217972
2018-04-01,Oryol Region,4.3,169.0,1,0,6,221.0,667.5,12.9,31.1,102.5,0.1,0.2,0.5057040806143509,0.4446508154188935,0.0,0.0,0.39818561150714005,0.7263174340812738,0.5524593513940022,0.4306309022456069,0.43907366915393375,0.41683781876312703,0.0,0.0,0.48029127963836565
2018-04-01,Penza region,4.0,331.0,1,1,5,244.0,1149.0,13.0,35.3,137.0,0.3,0.2,0.4788774659623569,0.557657967350071,0.0,0.0,0.3576679963753434,0.7599189363222032,0.5985950035828685,0.43193127615520055,0.45525532691908943,0.44295786002731374,0.0,0.0,0.49802438316029857
2018-04-01,Perm,3.8,740.0,4,4,14,281.0,4607.2,101.4,159.0,738.9,0.6,1.1,0.45985073953714195,0.6929081748752854,0.6020599887132491,0.24697358271094333,0.5864819885941407,0.8078362285591193,0.7165639876890892,0.7778407511687272,0.6475088163817304,0.5946788680257433,0.0,0.027282360238166232,0.4437680784919016
2018-04-01,Primorsky Krai,4.6,456.0,3,8,11,236.0,4084.3,26.3,63.2,905.5,0.4,0.5,0.5307207385378502,0.6115162587439443,0.4771212526475512,0.37046037406641497,0.532888153754622,0.7486048827460955,0.706330368402348,0.5505875117069271,0.5296546321041102,0.6129846842604918,0.0,0.0,0.5572896719477055
2018-04-01,Pskov region,3.6,155.0,2,2,6,238.0,710.7,11.5,26.8,81.5,0.0,0.2,0.4397950531172269,0.4301136996477566,0.30102999435662453,0.12348679135547166,0.39818561150714005,0.751468951869734,0.5577864942906425,0.4112853412610547,0.42006499413439635,0.3961970028065024,0.0,0.0,0.38948428552173686
2018-04-01,Republic of Adygea,2.9,90.0,1,2,2,200.0,178.8,1.4,14.1,19.5,0.0,0.1,0.3595892878065109,0.3387262604239067,0.0,0.12348679135547166,0.15403922161193973,0.6924309081704519,0.4405604406562505,0.056661111897518025,0.3380260195572176,0.2674336455565553,0.0,0.0,0.24855106444180117
2018-04-01,Altai Republic,3.3,45.0,1,1,1,211.0,127.8,2.8,9.3,13.7,0.0,0.0,0.40751906683811695,0.22220097359831187,0.0,0.0,0.0,0.7106021185363871,0.4120349611055886,0.17338542280513639,0.2848651162373198,0.23565051865753814,0.0,0.0,0.31512445031072017
2018-04-01,Republic of Bashkortostan,4.4,989.0,4,3,16,243.0,5699.5,47.3,173.4,898.2,0.8,1.2,0.5142318088316868,0.7416676276806354,0.6020599887132491,0.19572193363280002,0.6161568864477589,0.7585251348682753,0.7346372590228483,0.6494270183519797,0.6585835931657864,0.6122559152192948,0.0,0.052189203732991366,0.46325649423995535
2018-04-01,The Republic of Buryatia,4.1,194.0,2,0,4,198.0,756.8,9.0,43.1,71.4,0.1,0.2,0.4880369397315997,0.4678432401298421,0.30102999435662453,0.0,0.30807844322387945,0.6890199229059383,0.5631253266709967,0.3700073114221851,0.4807576202005421,0.384285247985226,0.0,0.0,0.4353393333570573
2018-04-01,The Republic of Dagestan,1.5,127.0,1,4,5,42.0,213.2,2.9,29.0,43.0,0.0,0.3,0.1150488195529436,0.3966197040042344,0.0,0.24697358271094333,0.3576679963753434,0.16276239260808867,0.4555080414702438,0.17929471629818713,0.4301430151958014,0.33863000273759747,0.0,0.0,0.2706964436328347
2018-04-01,The Republic of Ingushetia,1.5,12.0,1,0,2,26.0,36.0,0.1,5.4,9.5,0.0,0.0,0.1150488195529436,0.0,0.0,0.0,0.15403922161193973,0.0,0.3044109414341617,0.0,0.21542292906134602,0.2026892812069029,0.0,0.0,0.18811320808456566
2018-04-01,Republic of Kalmykia,3.4,37.0,1,0,1,132.0,91.1,1.2,7.0,6.0,0.0,0.0,0.41859272021938365,0.18929426397893917,0.0,0.0,0.0,0.5514090480863095,0.3832794932847602,0.030702509765944415,0.24857324722138413,0.16131646690059973,0.0,0.0,0.21409358368496187
2018-04-01,The Republic of Karelia,3.8,155.0,2,1,5,245.0,691.1,10.3,21.2,68.9,0.0,0.2,0.45985073953714195,0.4301136996477566,0.30102999435662453,0.0,0.3576679963753434,0.7613070371407615,0.5554108639183734,0.39272739865850326,0.39012232456682544,0.3810763397484875,0.0,0.0,0.43215636458327167
2018-04-01,Komi Republic,4.4,237.0,5,1,7,274.0,969.0,19.6,49.2,102.7,0.1,0.6,0.5142318088316868,0.5014992861158099,0.6989700013004305,0.0,0.432442766982201,0.7992745808951711,0.5841214236634948,0.5010719915554209,0.4976668266477704,0.41701332064017194,0.0,0.0,0.5381326818255625
2018-04-01,Mari El Republic,3.5,149.0,1,2,4,217.0,504.3,4.3,22.8,74.5,0.0,0.1,0.4293453525159372,0.4234768988336238,0.0,0.12348679135547166,0.30807844322387945,0.7201183543977768,0.5286427881439656,0.24562724653451434,0.39941670486927394,0.3881117395321971,0.0,0.0,0.3594865709986572
2018-04-01,The Republic of Mordovia,4.6,244.0,1,3,3,302.0,620.9,3.4,24.3,109.0,0.0,0.5,0.5307207385378502,0.506392659342435,0.0,0.19572193363280002,0.24414638989520038,0.8322968755196417,0.5463117565515333,0.20608082665267527,0.40755585090795343,0.42237347052440327,0.0,0.0,0.38967106514021804
2018-04-01,The Republic of Sakha (Yakutia),4.5,300.0,5,2,5,314.0,839.4,11.1,62.2,172.3,0.3,0.7,0.5225678863910607,0.5411266744903135,0.6989700013004305,0.12348679135547166,0.3576679963753434,0.8455215424782659,0.5719248956312689,0.40532374225912016,0.5276172463369699,0.46359835541212174,0.0,0.0,0.45938069208839255
2018-04-01,Republic of North Ossetia - Alania,3.1,69.0,2,1,4,98.0,110.2,1.3,21.3,14.9,0.0,0.1,0.38432777560806214,0.2940587807517025,0.30102999435662453,0.0,0.30807844322387945,0.4503269634406015,0.3994483215567477,0.044181508394815674,0.3907234615806837,0.24321012623607646,0.0,0.0,0.2711223054954949
2018-04-01,Republic of Tatarstan,4.8,1141.0,6,15,9,296.0,6039.0,43.8,158.7,2226.6,0.3,1.3,0.5465077951107968,0.7657017098335733,0.7781512470041756,0.48244938382856356,0.48829277979040075,0.8254861417433009,0.7395523194399943,0.6364812051326489,0.6472675672454271,0.6939908053203334,0.0,0.07510127870411172,0.5339382333818554
2018-04-01,Tyva Republic,3.1,55.0,1,1,3,175.0,97.4,4.1,11.3,10.3,0.0,0.2,0.38432777560806214,0.25593581520486525,0.0,0.0,0.24414638989520038,0.64711166518878,0.3889597966091489,0.23760679813039037,0.30974764569457347,0.20996859229397125,0.0,0.0,0.3135440310083189
2018-04-01,The Republic of Khakassia,3.6,128.0,1,2,1,239.0,571.8,9.9,17.3,55.4,0.1,0.1,0.4397950531172269,0.39793822412362917,0.0,0.12348679135547166,0.0,0.7528919735646658,0.5393137178425308,0.3860573154792656,0.36415318163477656,0.3614423739780937,0.0,0.0,0.3812013674744406
2018-04-01,Rostov region,4.6,954.0,4,10,39,225.0,8933.1,55.2,183.6,1723.1,2.7,1.9,0.5307207385378502,0.735610497060918,0.6020599887132491,0.4102142415512352,0.8141592436995597,0.7324053134928026,0.7728113894264125,0.675436472842236,0.6658850878114243,0.6709109219601824,0.21615361584522225,0.18372947127760636,0.5335691793075307
2018-04-01,Ryazan Oblast,4.4,232.0,1,3,6,204.0,1424.2,16.6,47.9,196.1,0.3,0.2,0.5142318088316868,0.4979147056717788,0.0,0.19572193363280002,0.39818561150714005,0.6991517253541278,0.6168347804263122,0.4730966277800986,0.49424615277042094,0.475247435093049,0.0,0.0,0.4618598828566911
2018-04-01,Samara Region,7.5,675.0,2,11,21,210.0,8928.6,45.4,2510.7,1559.5,1.0,9.3,0.7120534616584641,0.6774525208478135,0.30102999435662453,0.42719411049918554,0.6765891568774014,0.7089898106251553,0.7727685868134577,0.6425230221113285,0.9999999987225862,0.6619293099723687,0.0,0.6383374402015449,0.6303489803977285
2018-04-01,Saratov region,4.1,543.0,2,8,5,218.0,2120.3,27.6,100.1,324.2,0.4,0.6,0.4880369397315997,0.6408711194889383,0.30102999435662453,0.37046037406641497,0.3576679963753434,0.7216787717535937,0.650639407981953,0.5587121619346176,0.5883984708838745,0.520509969885988,0.0,0.0,0.5013058835219923
2018-04-01,Sakhalin region,4.5,131.0,3,3,5,268.0,1224.2,10.7,21.7,218.5,0.1,0.3,0.5225678863910607,0.40183284896435284,0.4771212526475512,0.19572193363280002,0.3576679963753434,0.7917601002640976,0.6039802982194696,0.39914332073374764,0.3931001139438821,0.48498545856092784,0.0,0.0,0.437211285157715
2018-04-01,Sverdlovsk region,6.2,1023.0,3,11,46,236.0,17496.4,254.6,663.1,3531.8,3.0,3.5,0.6414436800239056,0.747349834022187,0.4771212526475512,0.42719411049918554,0.8508451842363455,0.7486048827460955,0.829915782604773,0.9328710355997849,0.8299262665998047,0.7355256391421197,0.23908240091824975,0.3586010504826915,0.607399343335251
2018-04-01,Smolensk region,4.0,149.0,1,0,3,154.0,848.7,9.0,22.7,131.1,0.1,0.1,0.4788774659623569,0.4234768988336238,0.0,0.0,0.24414638989520038,0.6037262746019157,0.572860882427615,0.3700073114221851,0.398855203395063,0.43899458409175196,0.0,0.0,0.42720349882040826
2018-04-01,Stavropol region,3.8,520.0,4,3,19,186.0,3550.0,37.5,116.0,537.4,0.6,0.7,0.45985073953714195,0.6335952136036207,0.6020599887132491,0.19572193363280002,0.6543474476347925,0.6678011278821709,0.6944204964824863,0.6103302585090071,0.6072301695618738,0.5660107494774741,0.0,0.0,0.5419421194448065
2018-04-01,Tambov Region,3.9,259.0,1,1,2,244.0,719.3,15.8,26.1,98.4,0.1,0.3,0.46948608231357875,0.5164221014929468,0.0,0.0,0.15403922161193973,0.7599189363222032,0.5588082526501909,0.4647790070909168,0.4166841175592893,0.4131625152187956,0.0,0.0,0.4344431085251762
2018-04-01,Tver region,3.7,195.0,1,2,5,148.0,1133.0,10.3,35.0,184.1,0.2,0.4,0.4499584242251531,0.46870756313118106,0.0,0.12348679135547166,0.3576679963753434,0.5902387974263941,0.5974037834929337,0.39272739865850326,0.4541650667045036,0.4695622789543053,0.0,0.0,0.40214754409149867
2018-04-01,Tomsk region,3.7,220.0,2,1,11,205.0,1219.6,32.5,38.6,418.8,0.5,0.2,0.4499584242251531,0.48898638885605483,0.30102999435662453,0.0,0.532888153754622,0.7008113383287895,0.6036605020672621,0.5862324221003486,0.46667148620511345,0.5435612324348512,0.0,0.0,0.5071773236906985
2018-04-01,Tula region,4.4,282.0,1,1,7,186.0,1462.9,12.9,34.6,383.5,1.0,0.2,0.5142318088316868,0.5307247723143931,0.0,0.0,0.432442766982201,0.6678011278821709,0.6191122663500557,0.4306309022456069,0.4526967588178128,0.5356335292224624,0.0,0.0,0.5168853555322558
